2018-04-10 01:33:33,443 [  21754]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2018-04-10 01:33:33,805 [  22116]   INFO - ntellij.internal.IconsLoadTime - PNG load time: total=40.00ms, average=0.40ms, median=0.25ms; number of icons: 100 
2018-04-10 01:33:33,935 [  22246]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-10 01:33:34,280 [  22591]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=43.25ms, average=0.37ms, median=0.16ms; number of icons: 117 
2018-04-10 01:33:34,386 [  22697]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@6d88dede 
2018-04-10 01:33:34,410 [  22721]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 22ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-10 01:33:34,603 [  22914]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-04-10 01:33:34,815 [  23126]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 403ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-04-10 01:33:34,815 [  23126]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 221 files to update 
2018-04-10 01:33:34,835 [  23146]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 547ms under project opening modal progress 
2018-04-10 01:33:34,919 [  23230]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 5 millis 
2018-04-10 01:33:34,954 [  23265]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 693ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-04-10 01:33:35,899 [  24210]   INFO - tartup.impl.StartupManagerImpl - /Users/kaimarshland/Programming/Maurice/Misc/WeekOneGame/.idea case-sensitivity: expected=false actual=false 
2018-04-10 01:33:35,913 [  24224]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
